year,month,state,rainfall,soil_moisture,groundwater_level,population,population_consumption_per_month
2023,5,Gujarat,417.3855315812,14.309612402028348,16.2275,71793666.66666667,300456495000.0
2023,6,Gujarat,4680.8079604256,19.485456704744205,61.684999999999995,71865333.33333333,291054600000.0
2023,7,Gujarat,13360.9489843636,28.202971170175665,7.845,71937000.0,301056345000.0
2023,8,Gujarat,1159.4238985428,19.815940720835194,33.82125,72008666.66666667,301356270000.0
2023,9,Gujarat,5219.5005738807,21.400804238352727,33.79875,72080333.33333333,291925350000.0
2023,10,Gujarat,86.0310527666,15.813037997687749,16.137999999999998,72152000.0,301956120000.0
2023,11,Gujarat,1091.3889139637,13.52772919672678,16.530952380952378,72223666.66666667,292505850000.0
2023,12,Gujarat,56.9597895171,16.806327541208933,15.761818181818182,72295333.33333333,302555970000.0
2024,1,Gujarat,29.0957958783,15.114086112254336,20.83409090909091,72367000.0,302855895000.0
2024,2,Gujarat,4.3761049864,13.2060493688535,35.85375,72438666.66666667,273818160000.0
2024,3,Gujarat,16.4623479091,11.326811363262854,19.426875,72510333.33333333,303455745000.0
2024,4,Gujarat,12.2946418432,9.12062642715899,3.0,72582000.0,293957100000.0
2024,5,Gujarat,229.1241659804,9.200727339697654,-36.57833333333333,72653666.66666667,304055595000.0
2024,6,Gujarat,2642.8278695192,15.45383701157293,-39.567083333333336,72725333.33333333,294537600000.0
2024,7,Gujarat,11870.343071164,25.155092090026624,-37.766666666666666,72797000.0,304655445000.0
2024,8,Gujarat,9720.2761028625,27.444480309191885,-31.25916666666667,72868666.66666667,304955370000.0
2024,9,Gujarat,4829.2864474599,25.397929498076262,-37.47708333333333,72940333.33333333,295408350000.0
2024,10,Gujarat,1402.4122959219,21.64578094391263,-37.22083333333333,73012000.0,305555220000.0
2024,11,Gujarat,0.4004068289,,-37.7075,73083666.66666667,295988850000.0
2024,12,Gujarat,6.1569945631,,-39.04625,73155333.33333333,306155070000.0
2025,1,Gujarat,3.1428513927,,,,
2025,2,Gujarat,3.5397852993,,,,
2025,3,Gujarat,1.9019507463,,,,
2025,4,Gujarat,5.3666228936,,,,
2025,5,Gujarat,3971.7209301559,,,,
2025,6,Gujarat,18366.261132285,,,,
2018,1,Haryana,0.047944533,,14.773,27857649.0,116584261065.0
2018,2,Haryana,121.179436698,,15.1065,27871928.416666668,105355889408.0
2018,3,Haryana,109.241502025,,15.44,27886207.833333332,116703779798.0
2018,4,Haryana,14.168516698,,15.7735,27900487.25,112996973370.0
2018,5,Haryana,231.430504336,,16.107,27914766.666666668,116823298500.0
2018,6,Haryana,260.395450928,,15.5935,27929046.083333332,113112636630.0
2018,7,Haryana,4793.641208212,20.331234448295454,5.64,27943325.5,116942817202.0
2018,8,Haryana,9660.349097737,18.62511503269795,15.1845,27957604.916666668,117002576584.0
2018,9,Haryana,7448.16658001,18.76214375136364,15.30125,27971884.333333332,113286131550.0
2018,10,Haryana,3006.731921116,10.91720519046921,15.418,27986163.75,117122095286.0
2018,11,Haryana,54.737327288,7.105192148484848,15.031,28000443.166666668,113401794840.0
2018,12,Haryana,230.354742337,6.302268349853373,16.65925,28014722.583333332,117241614019.0
2019,1,Haryana,805.119390595,8.241395528445748,18.2875,28029002.0,117301373370.0
2019,2,Haryana,1098.674809059,12.604334572727272,13.755000000000004,28043642.833333332,106004969896.0
2019,3,Haryana,531.21091218,10.764562769501469,9.222500000000002,28058283.666666668,117423917145.0
2019,4,Haryana,797.9598055609999,9.252753118939394,4.69,28072924.5,113695344240.0
2019,5,Haryana,935.246143694,7.687054631231672,14.9265,28087565.333333332,117546460920.0
2019,6,Haryana,991.41755585,7.375835940606061,14.9535,28102206.166666668,113813934960.0
2019,7,Haryana,6808.570811354,16.684147392815248,15.4905,28116847.0,117669004695.0
2019,8,Haryana,6446.694504569,19.05043313607038,16.0275,28131487.833333332,117730276598.0
2019,9,Haryana,2268.423649115,15.008509487121213,15.961333333333334,28146128.666666668,113991821100.0
2019,10,Haryana,503.354334082,12.05147724384164,15.895166666666666,28160769.5,117852820342.0
2019,11,Haryana,1059.624844547,11.093331458484847,15.829,28175410.333333332,114110411850.0
2019,12,Haryana,634.709876779,14.365446818914956,15.391642857142855,28190051.166666668,117975364148.0
2020,1,Haryana,918.748608836,12.411648345894427,14.954285714285714,28204692.0,118036636020.0
2020,2,Haryana,228.206007471,10.59688546708464,65.66,28311217.666666668,107016402780.0
2020,3,Haryana,3450.134120552,16.74332770909091,57.263749999999995,28417743.333333332,118928255850.0
2020,4,Haryana,873.564303775,13.38942117621212,48.86749999999999,28524269.0,115523289450.0
2020,5,Haryana,2682.898028092,15.572712441055716,40.47125,28630794.666666668,119819875680.0
2020,6,Haryana,1253.228007977,14.064374143787878,32.074999999999996,28737320.333333332,116386147350.0
2020,7,Haryana,5490.575096161,17.118581335043988,23.678749999999994,28843846.0,120711495510.0
2020,8,Haryana,3753.222072611,18.86325806085044,15.2825,28950371.666666668,121157305425.0
2020,9,Haryana,1183.25957079,13.707034311666666,17.093833333333333,29056897.333333332,117680434200.0
2020,10,Haryana,839.038346684,7.381052051319648,18.905166666666663,29163423.0,122048925255.0
2020,11,Haryana,592.373939471,7.912944933939394,20.7165,29269948.666666668,118543292100.0
2020,12,Haryana,263.741666242,8.815055071407624,19.068,29376474.333333332,122940545085.0
2021,1,Haryana,398.247688959,12.939442489442817,17.4195,29483000.0,123386355000.0
2021,2,Haryana,202.354649924,10.201998805681818,16.92007142857143,29513250.0,111560085000.0
2021,3,Haryana,373.467792758,8.610821079032258,16.420642857142855,29543500.0,123639547500.0
2021,4,Haryana,281.741479564,7.980492022575757,15.921214285714283,29573750.0,119773687500.0
2021,5,Haryana,1693.495406834,11.850053214809384,15.421785714285717,29604000.0,123892740000.0
2021,6,Haryana,1648.427006057,14.778896691666668,14.922357142857145,29634250.0,120018712500.0
2021,7,Haryana,10131.336047375,17.01208676950147,14.42292857142857,29664500.0,124145932500.0
2021,8,Haryana,3359.054513943,17.02005753212121,13.9235,29694750.0,124272528750.0
2021,9,Haryana,6325.543726088,19.342505663636363,14.230111111111112,29725000.0,120386250000.0
2021,10,Haryana,1199.235974379,15.063225750324676,14.536722222222222,29755250.0,124525721250.0
2021,11,Haryana,2.732118357,,14.843333333333334,29785500.0,120631275000.0
2021,12,Haryana,102.763974483,9.305651172434017,15.084416666666666,29815750.0,124778913750.0
2022,1,Haryana,3300.233069846,16.984744502424242,15.3255,29846000.0,124905510000.0
2022,2,Haryana,809.95249346,14.964150005844155,15.534875,29876250.0,112932225000.0
2022,3,Haryana,20.1922093566,9.392329532991203,15.74425,29906500.0,125158702500.0
2022,4,Haryana,39.63320912,7.063007635000001,15.953625,29936750.0,121243837500.0
2022,5,Haryana,1184.984569431,9.43308868121212,16.163,29967000.0,125411895000.0
2022,6,Haryana,1044.593195565,13.040979709249244,15.584833333333334,29997250.0,121488862500.0
2022,7,Haryana,7431.579265749,18.353356713751317,15.006666666666666,30027500.0,125665087500.0
2022,8,Haryana,2396.3844248458,16.87685933492566,14.4285,30057750.0,125791683750.0
2022,9,Haryana,4206.0226619683,13.290944063320604,12.24175,30088000.0,121856400000.0
2022,10,Haryana,1295.4345350809,14.2889258866695,10.055,30118250.0,126044876250.0
2022,11,Haryana,19.0441149168,9.360212942728367,13.9695,30148500.0,122101425000.0
2022,12,Haryana,2.1218310427,7.998275642702052,25.036,30178750.0,126298068750.0
2023,1,Haryana,449.4853184079,8.02534199703091,18.75722222222222,30209000.0,126424665000.0
2023,2,Haryana,11.734402828,9.382722502003872,19.798823529411763,30239333.333333332,114304680000.0
2023,3,Haryana,1297.3830540267,9.920153020444696,19.74823529411765,30269666.666666668,126678555000.0
2023,4,Haryana,559.9724710373,11.763556576104394,19.15,30300000.0,122715000000.0
2023,5,Haryana,1907.6577668187,12.92011476239604,19.38823529411765,30330333.333333332,126932445000.0
2023,6,Haryana,2807.1566957243,14.961559519157122,19.782941176470587,30360666.666666668,122960700000.0
2023,7,Haryana,8426.9355532826,19.443977950849707,20.175882352941176,30391000.0,127186335000.0
2023,8,Haryana,2363.4132192626,15.586619389770089,19.02722222222222,30421333.333333332,127313280000.0
2023,9,Haryana,1313.901082647,12.26444234220894,20.31823529411765,30451666.666666668,123329250000.0
2023,10,Haryana,391.812415578,10.00588792439348,20.491176470588236,30482000.0,127567170000.0
2023,11,Haryana,214.651844305,8.810631914028788,20.106470588235293,30512333.333333332,123574950000.0
2023,12,Haryana,56.2729985467,10.048254174657773,19.12470588235294,30542666.666666668,127821060000.0
2024,1,Haryana,44.9310857532,8.888062891841535,16.8155,30573000.0,127948005000.0
2024,2,Haryana,411.9346362875,10.234577411871005,18.819411764705883,30603250.0,115680285000.0
2024,3,Haryana,341.2738649304,9.395832476326046,23.994705882352942,30633500.0,128201197500.0
2024,4,Haryana,53.9910298088,5.878705810956221,29.17,30663750.0,124188187500.0
2024,5,Haryana,131.2052448546,7.90331834975,-13.768823529411764,30694000.0,128454390000.0
2024,6,Haryana,866.8813531751999,8.96035608659862,-17.031176470588235,30724250.0,124433212500.0
2024,7,Haryana,1986.2889351157,15.096685675549514,-18.148235294117647,30754500.0,128707582500.0
2024,8,Haryana,4778.8749270021,20.186814590016525,-18.115882352941178,30784750.0,128834178750.0
2024,9,Haryana,2272.6109359619,17.895980483720567,-18.703529411764706,30815000.0,124800750000.0
2024,10,Haryana,3.4211172908,11.30660656476468,-16.705882352941178,30845250.0,129087371250.0
2024,11,Haryana,0.6540387668,,-16.019411764705882,30875500.0,125045775000.0
2024,12,Haryana,662.9245182414,,-15.89,30905750.0,129340563750.0
2025,1,Haryana,696.1922845329,,,,
2025,2,Haryana,407.0861639328,,,,
2025,3,Haryana,58.889302545,,,,
2025,4,Haryana,106.3793616772,,,,
2025,5,Haryana,2808.3619333658,,,,
2025,6,Haryana,4153.7735878759995,,,,
2018,1,Himachal Pradesh,6.651355083,,5.908333333333334,7316708.0,30620422980.0
2018,2,Himachal Pradesh,150.066333575,,6.375178571428572,7322309.0,27678328020.0
2018,3,Himachal Pradesh,607.275803015,,6.84202380952381,7327910.0,30667303350.0
2018,4,Himachal Pradesh,519.653151656,,7.308869047619048,7333511.0,29700719550.0
2018,5,Himachal Pradesh,727.01915773,,7.775714285714286,7339112.0,30714183720.0
2018,6,Himachal Pradesh,517.893357525,,7.139047619047619,7344713.0,29746087650.0
2018,7,Himachal Pradesh,2363.450443622,22.64003715625,6.502380952380952,7350314.0,30761064090.0
2018,8,Himachal Pradesh,7057.545870368,23.05866048198925,5.865714285714286,7355915.0,30784504275.0
2018,9,Himachal Pradesh,8095.568483454,23.154366657777775,5.95952380952381,7361516.0,29814139800.0
2018,10,Himachal Pradesh,3428.006940733,17.97654144623656,6.053333333333334,7367117.0,30831384645.0
2018,11,Himachal Pradesh,449.931899892,16.433327385,6.147142857142858,7372718.0,29859507900.0
2018,12,Himachal Pradesh,768.773389919,16.141028980107528,6.383571428571429,7378319.0,30878265015.0
2019,1,Himachal Pradesh,2043.511049989,16.88543849892473,6.62,7383920.0,30901705200.0
2019,2,Himachal Pradesh,3808.028861921,19.55280642261905,6.771071428571428,7389589.583333333,27932648632.0
2019,3,Himachal Pradesh,2082.854174393,18.453904790860214,6.922142857142857,7395259.166666667,30949159628.0
2019,4,Himachal Pradesh,1519.325904723,17.53104722,7.073214285714286,7400928.75,29973761430.0
2019,5,Himachal Pradesh,1410.075391799,16.356248274193547,7.224285714285714,7406598.333333333,30996614025.0
2019,6,Himachal Pradesh,1777.126455987,16.630158924444444,6.496190476190476,7412267.916666667,30019685070.0
2019,7,Himachal Pradesh,6564.261146051,21.820952151344088,5.768095238095238,7417937.5,31044068422.0
2019,8,Himachal Pradesh,9093.297284875,23.50706956505376,5.04,7423607.083333333,31067795636.0
2019,9,Himachal Pradesh,3577.940454334,20.93276284388889,5.275714285714286,7429276.666666667,30088570500.0
2019,10,Himachal Pradesh,523.188978739,17.42127569677419,5.511428571428572,7434946.25,31115250064.0
2019,11,Himachal Pradesh,1602.343501324,16.478925708888887,5.747142857142857,7440615.833333333,30134494140.0
2019,12,Himachal Pradesh,1889.309995659,18.259166158064517,5.824285714285715,7446285.416666667,31162704461.0
2020,1,Himachal Pradesh,2845.432141567,19.621343611827957,5.901428571428572,7451955.0,31186431675.0
2020,2,Himachal Pradesh,573.474647421,18.349718420114943,5.749795918367347,7447125.416666667,28150134068.0
2020,3,Himachal Pradesh,4004.381693782,20.49474860188172,5.598163265306123,7442295.833333333,31146008078.0
2020,4,Himachal Pradesh,2546.727530362,20.32787440472222,5.446530612244898,7437466.25,30121738320.0
2020,5,Himachal Pradesh,2256.926366183,19.29058729731183,5.2948979591836745,7432636.666666667,31105584450.0
2020,6,Himachal Pradesh,2053.941269104,19.099247691944445,5.14326530612245,7427807.083333333,30082618680.0
2020,7,Himachal Pradesh,3676.253102452,20.26659138817205,4.991632653061226,7422977.5,31065160822.0
2020,8,Himachal Pradesh,3478.725490098,20.35965844811828,4.840000000000001,7418147.916666667,31044949039.0
2020,9,Himachal Pradesh,624.101423404,15.106427625555554,5.284761904761905,7413318.333333333,30023939250.0
2020,10,Himachal Pradesh,2263.878426868,8.63432068736559,5.72952380952381,7408488.75,31004525411.0
2020,11,Himachal Pradesh,2251.866106532,12.292640128055556,6.174285714285714,7403659.166666667,29984819640.0
2020,12,Himachal Pradesh,686.667243344,17.092548008870967,6.399285714285714,7398829.583333333,30964101814.0
2021,1,Himachal Pradesh,485.712587653,18.228036570967745,6.624285714285714,7394000.0,30943890000.0
2021,2,Himachal Pradesh,567.73714788,15.211924642857143,6.407755102040816,7397083.333333333,27960975000.0
2021,3,Himachal Pradesh,1087.732201591,13.964889099193549,6.191224489795918,7400166.666666667,30969697500.0
2021,4,Himachal Pradesh,2787.388273227,16.173984689444445,5.9746938775510205,7403250.0,29983162500.0
2021,5,Himachal Pradesh,2146.821474822,16.59696397876344,5.7581632653061225,7406333.333333333,30995505000.0
2021,6,Himachal Pradesh,3027.58615633,16.533010893611113,5.5416326530612245,7409416.666666667,30008137500.0
2021,7,Himachal Pradesh,9062.646138886,19.18651895752688,5.3251020408163265,7412500.0,31021312500.0
2021,8,Himachal Pradesh,4193.654155784,19.429535518009477,5.1085714285714285,7415583.333333333,31034216250.0
2021,9,Himachal Pradesh,5134.668271275,19.411760539655173,5.240952380952381,7418666.666666667,30045600000.0
2021,10,Himachal Pradesh,2074.294724187,15.180166242682928,5.373333333333333,7421750.0,31060023750.0
2021,11,Himachal Pradesh,77.336604275,,5.505714285714285,7424833.333333333,30070575000.0
2021,12,Himachal Pradesh,295.042925099,12.74377138566879,6.005714285714285,7427916.666666667,31085831250.0
2022,1,Himachal Pradesh,4730.004036973,20.79725512746479,6.505714285714285,7431000.0,31098735000.0
2022,2,Himachal Pradesh,2343.942131508,20.630704527054792,6.906071428571428,7434083.333333333,28100835000.0
2022,3,Himachal Pradesh,163.4245830558,14.8178172896875,7.3064285714285715,7437166.666666667,31124542500.0
2022,4,Himachal Pradesh,175.4162765743,9.64912702140845,7.706785714285715,7440250.0,30133012500.0
2022,5,Himachal Pradesh,1346.1193383403,12.322108810903428,8.107142857142858,7443333.333333333,31150350000.0
2022,6,Himachal Pradesh,1709.7481152477,13.693111701323271,7.224761904761905,7446416.666666667,30157987500.0
2022,7,Himachal Pradesh,7264.814789166,20.356216881219893,6.342380952380952,7449500.0,31176157500.0
2022,8,Himachal Pradesh,6352.8245816735,21.9152933970336,5.46,7452583.333333333,31189061250.0
2022,9,Himachal Pradesh,3351.2483040216,17.5053819417575,5.895238095238096,7455666.666666667,30195450000.0
2022,10,Himachal Pradesh,1059.0451677759,16.209779521714246,6.33047619047619,7458750.0,31214868750.0
2022,11,Himachal Pradesh,396.4700082899,13.578117473318676,6.765714285714286,7461833.333333333,30220425000.0
2022,12,Himachal Pradesh,128.6895120504,11.577089448336828,7.0842857142857145,7464916.666666667,31240676250.0
2023,1,Himachal Pradesh,1210.7490801739,13.03380984147889,7.402857142857143,7468000.0,31253580000.0
2023,2,Himachal Pradesh,569.1878222607,16.275412353817593,27.538857142857147,7471083.333333333,28240695000.0
2023,3,Himachal Pradesh,1448.2678451077,16.232720803786112,47.67485714285715,7474166.666666667,31279387500.0
2023,4,Himachal Pradesh,2415.3392968676,17.969761486290835,67.81085714285715,7477250.0,30282862500.0
2023,5,Himachal Pradesh,2643.3503556917,17.872409354339247,87.94685714285716,7480333.333333333,31305195000.0
2023,6,Himachal Pradesh,2889.3942133497,17.84753766834111,108.08285714285716,7483416.666666667,30307837500.0
2023,7,Himachal Pradesh,10622.4010922712,21.6646472612293,28.52,7486500.0,31331002500.0
2023,8,Himachal Pradesh,6674.0690054264,20.38575870724973,7.952,7489583.333333333,31343906250.0
2023,9,Himachal Pradesh,1590.084279475,15.145429436785,12.276,7492666.666666667,30345300000.0
2023,10,Himachal Pradesh,677.5635256239,13.910311385924276,15.454,7495750.0,31369713750.0
2023,11,Himachal Pradesh,250.3215557487,12.415213475189722,9.38375,7498833.333333333,30370275000.0
2023,12,Himachal Pradesh,133.4916564015,12.244544926058335,16.752000000000002,7501916.666666667,31395521250.0
2024,1,Himachal Pradesh,43.1640680816,10.938667026528858,18.216,7505000.0,31408425000.0
2024,2,Himachal Pradesh,746.7608506485,17.232219160069643,21.882,7506416.666666667,28374255000.0
2024,3,Himachal Pradesh,1250.3485383753,17.636896602187637,21.249333333333336,7507833.333333333,31420282500.0
2024,4,Himachal Pradesh,560.3400629041,13.446722019439305,20.616666666666667,7509250.0,30412462500.0
2024,5,Himachal Pradesh,243.2449878334,13.581873257109214,19.984,7510666.666666667,31432140000.0
2024,6,Himachal Pradesh,689.8981447779,12.724368301375767,20.274,7512083.333333333,30423937500.0
2024,7,Himachal Pradesh,2183.2946767175,16.284301630215477,20.768,7513500.0,31443997500.0
2024,8,Himachal Pradesh,4495.1170948823,23.697112136651864,20.322,7514916.666666667,31449926250.0
2024,9,Himachal Pradesh,1434.3601465546,20.40556615661619,18.34,7516333.333333333,30441150000.0
2024,10,Himachal Pradesh,14.6255797682,14.209097737226356,18.276,7517750.0,31461783750.0
2024,11,Himachal Pradesh,18.1476428558,,16.753999999999998,7519166.666666667,30452625000.0
2024,12,Himachal Pradesh,336.2617651795,,19.607999999999997,7520583.333333333,31473641250.0
2025,1,Himachal Pradesh,318.4824749451,,,,
2025,2,Himachal Pradesh,1856.417858686,,,,
2025,3,Himachal Pradesh,1117.5710717086,,,,
2025,4,Himachal Pradesh,594.8026359297,,,,
2025,5,Himachal Pradesh,1872.2127289957,,,,
2025,6,Himachal Pradesh,4415.2542031729,,,,
2018,1,Jammu Kashmir,33.068454162,,4.4725,13635010.0,57062516850.0
2018,2,Jammu Kashmir,42.324650727,,5.008303571428572,13633812.666666666,51535811880.0
2018,3,Jammu Kashmir,1584.340826246,,5.544107142857143,13632615.333333334,57052495170.0
2018,4,Jammu Kashmir,1196.59894939,,6.079910714285714,13631418.0,55207242900.0
2018,5,Jammu Kashmir,2437.278451113,,6.615714285714286,13630220.666666666,57042473490.0
2018,6,Jammu Kashmir,1167.866181817,,5.931216931216931,13629023.333333334,55197544500.0
2018,7,Jammu Kashmir,3207.18666637,21.932561590532544,5.246719576719577,13627826.0,57032451810.0
2018,8,Jammu Kashmir,8492.801403004,20.898716178970588,4.562222222222222,13626628.666666666,57027440970.0
2018,9,Jammu Kashmir,6788.968865546,18.82713726535304,5.268148148148148,13625431.333333334,55182996900.0
2018,10,Jammu Kashmir,3174.7592146,17.619345981527776,5.974074074074074,13624234.0,57017419290.0
